"Date","Open","High","Low","Close","high - low %","open-close %","EMA diff %","low - fast ema %","high-fast ema %","close below last day","EMA appreciation %"
"10/14/2021","14717.5","14827.56","14699.52","14823.43","0.87%","0.72%","-0.54%","0.60%","1.48%","","0.29%"
"10/15/2021","14891.24","14904.98","14847.96","14897.34","0.38%","0.04%","-0.34%","1.29%","1.67%","","0.33%"
"10/18/2021","14839.74","15026.68","14833.28","15021.81","1.30%","1.23%","-0.11%","0.77%","2.08%","","0.41%"
"10/19/2021","15073.13","15137.85","15049.73","15129.09","0.59%","0.37%","0.12%","1.77%","2.36%","","0.46%"
"10/20/2021","15160","15178.39","15071.15","15121.68","0.71%","-0.25%","0.29%","1.53%","2.25%","1","0.38%"
"10/21/2021","15104.8","15222.25","15094.14","15215.7","0.85%","0.73%","0.46%","1.26%","2.12%","","0.42%"
"10/22/2021","15158.07","15193.01","15021.02","15090.2","1.14%","-0.45%","0.52%","0.57%","1.72%","1","0.21%"
"10/25/2021","15142.92","15259.63","15070.75","15226.71","1.25%","0.55%","0.63%","0.57%","1.83%","","0.32%"
"10/26/2021","15317.5","15384","15198.23","15235.71","1.22%","-0.53%","0.70%","1.14%","2.38%","","0.28%"
"10/27/2021","15276","15364.54","15235.84","15235.84","0.84%","-0.26%","0.75%","1.16%","2.01%","","0.23%"
"10/28/2021","15304.74","15452.3","15290.31","15448.12","1.06%","0.94%","0.89%","1.09%","2.16%","","0.43%"
"10/29/2021","15323.29","15504.12","15323.29","15498.39","1.18%","1.14%","1.00%","0.89%","2.08%","","0.41%"
"11/1/2021","15541.26","15598.95","15470.82","15595.92","0.83%","0.35%","1.12%","1.41%","2.25%","","0.45%"
"11/2/2021","15583.98","15656.6","15569.27","15649.6","0.56%","0.42%","1.23%","1.62%","2.19%","","0.43%"
"11/3/2021","15658.52","15821.57","15616.44","15811.58","1.31%","0.98%","1.37%","1.38%","2.72%","","0.53%"
"11/4/2021","15849.74","15966.09","15827.66","15940.31","0.87%","0.57%","1.52%","2.16%","3.06%","","0.58%"
"11/5/2021","16003.56","16053.39","15900.78","15971.59","0.96%","-0.20%","1.62%","2.11%","3.09%","","0.52%"
"11/8/2021","15995.72","16038.23","15961.81","15982.36","0.48%","-0.08%","1.68%","2.05%","2.54%","","0.44%"
"11/9/2021","16024.13","16035.21","15836.68","15886.54","1.25%","-0.86%","1.66%","0.99%","2.25%","1","0.26%"
"11/10/2021","15753.84","15867.24","15543.68","15622.71","2.08%","-0.83%","1.49%","-0.82%","1.25%","1","-0.06%"
"11/11/2021","15752.08","15768.03","15695.77","15704.28","0.46%","-0.30%","1.37%","0.12%","0.58%","","0.03%"
"11/12/2021","15752.62","15874.57","15705.38","15860.96","1.08%","0.69%","1.34%","-0.02%","1.06%","","0.20%"
"11/15/2021","15894.82","15918.45","15778.31","15853.85","0.89%","-0.26%","1.30%","0.29%","1.18%","1","0.15%"
"11/16/2021","15840.32","15989.61","15825","15973.86","1.04%","0.84%","1.31%","0.33%","1.38%","","0.26%"
"11/17/2021","15973.62","15998.57","15909.39","15921.57","0.56%","-0.33%","1.27%","0.71%","1.27%","1","0.16%"
"11/18/2021","15973.39","16010.88","15848.83","15993.71","1.02%","0.13%","1.25%","0.12%","1.14%","","0.21%"
"11/19/2021","16042.16","16121.12","16017.23","16057.44","0.65%","0.10%","1.25%","0.94%","1.60%","","0.24%"
"11/22/2021","16120.92","16212.23","15851.04","15854.76","2.28%","-1.65%","1.14%","-0.09%","2.18%","1","-0.01%"
"11/23/2021","15809.5","15895.86","15601.46","15775.14","1.89%","-0.22%","1.00%","-1.57%","0.29%","1","-0.10%"
